x,y,z
0.72957165,2.31815799,0
0.72957185,-2.31815799,0
-2.58188613,-4.00E-08,1.00E-08
1.92854235,7.00E-08,0
4.60893407,2.10E-07,0
-5.19481465,1.40E-07,0
-1.83408041,2.48307128,-1.00E-08
3.32922533,-2.26906049,0
3.32922515,2.26906082,0
-1.83408021,-2.48307129,-1.00E-08
0.99482797,-5.00E-08,3.50671425
-1.6317109,0,3.55279718
-1.6317109,0,-3.55279718
0.99482797,-5.00E-08,-3.50671424
3.26842859,-3.40E-07,2.22779684
-3.8977139,8.00E-08,2.26247565
-3.89771389,9.00E-08,-2.26247564
3.2684286,-3.50E-07,-2.22779685
0,0,-2.28828182
0,0,2.28828182
0,-2.27550106,0
0,2.27550106,0
1.3032498,0,0
-1.3032498,0,0
4.02263832,0,0
-4.02263832,0,0
2.6191678,2.25390714,0
-2.6191678,-2.25390714,0
-2.6191678,2.25390714,0
2.6191678,-2.25390714,0
-5.22466992,0,2.31453733
5.22466992,0,2.31453733
5.22466992,0,-2.31453733
-5.22466992,0,-2.31453733
2.63177301,0,-2.24577886
-2.63177301,0,-2.24577886
-2.63177301,0,2.24577886
2.63177301,0,2.24577886
0,0,2.26604682
0,0,-2.26604682
0,-2.25641313,0
0,2.25641313,0
1.33036453,0,0
-1.33036453,0,0
3.96306775,0,0
-3.96306775,0,0
-2.61943289,-2.24847452,0
2.61943289,2.24847452,0
2.61943289,-2.24847452,0
-2.61943289,2.24847452,0
2.67406734,0,2.27986586
-2.67406734,0,2.27986586
-2.67406734,0,-2.27986586
2.67406734,0,-2.27986586
1.31004755,0,4.53096382
-1.31004755,0,4.53096382
-1.31004755,0,-4.53096382
1.31004755,0,-4.53096382
0,0,-2.24896197
0,0,2.24896197
0,-2.24489699,0
0,2.24489699,0
1.32199823,0,0
-1.32199823,0,0
-3.94043735,0,0
3.94043735,0,0
-2.65530429,0,2.266126
2.65530429,0,2.266126
2.65530429,0,-2.266126
-2.65530429,0,-2.26612599
-1.29111153,0,7.06472625
1.29111153,0,7.06472625
1.29111153,0,-7.06472625
-1.29111153,0,-7.06472625
1.31675442,0,-4.49049877
-1.31675442,0,-4.49049877
-1.31675442,0,4.49049877
1.31675442,0,4.49049877
-1.20E-07,3.9118829,0
1.20E-07,-3.91188293,0
2.70E-07,1.305456,0
-2.70E-07,-1.30545604,0
-5.88946424,1.10E-07,0
5.88946424,-4.00E-08,0
-3.28337735,-1.80E-07,0
3.28337735,1.90E-07,0
2.25764117,2.56610064,0
-2.25764117,-2.56610067,0
-2.25764101,2.56609996,0
2.25764102,-2.56609999,0
-4.82454039,2.35527397,0
4.82454039,-2.3552739,0
4.82454048,2.35527387,0
-4.82454048,-2.3552738,0
1.36231372,-3.00E-07,1.80499277
-1.36231372,2.60E-07,1.80499277
-1.36231372,2.60E-07,-1.80499277
1.36231372,-3.00E-07,-1.80499277
-1.10E-07,-4.93199225,0
1.50E-07,4.93199225,0
0,2.31848124,0
0,-2.31848124,0
4.05743433,-1.00E-08,0
-4.05743432,1.00E-08,0
-1.29899503,1.00E-08,0
1.29899503,-1.00E-08,0
-2.66066632,-2.20494591,0
2.66066631,2.20494593,0
2.66066637,-2.20494584,0
-2.66066638,2.20494582,0
-2.55915254,-4.79663393,0
2.55915253,4.79663393,0
2.5591526,-4.79663394,0
-2.55915262,4.79663394,0
2.70793545,0,-2.19390171
-2.70793545,0,-2.19390171
-2.70793545,0,2.19390171
2.70793545,0,2.19390171
0,-3.87439482,0
0,3.87439482,0
0,1.27862257,0
1.00E-08,-1.27862257,0
-5.42860268,0,0
5.42860267,0,0
2.84213038,0,0
-2.84213039,0,0
2.26676538,2.56086197,0
-2.26676538,-2.56086197,0
-2.26676538,2.56086198,0
2.26676539,-2.56086198,0
1.29217924,0,2.03381563
-1.29217925,0,2.03381562
-1.29217925,0,-2.03381562
1.29217924,0,-2.03381563
1.29825595,0,4.60234286
-1.29825595,0,4.60234285
-1.29825595,0,-4.60234285
1.29825595,0,-4.60234286
0,6.71591362,0
0,-6.71591362,0
0,2.23822313,0
0,-2.23822313,0
-3.92427116,0,0
3.92427116,0,0
-1.31379824,0,0
1.31379824,0,0
-1.2989058,-4.47495125,0
1.2989058,4.47495125,0
1.2989058,-4.47495125,0
-1.2989058,4.47495125,0
6.13463151,0,1.30591956
-6.13463151,0,1.30591956
-6.13463151,0,-1.30591956
6.13463151,0,-1.30591956
-2.66504084,0,-2.24811977
2.66504084,0,-2.24811977
2.66504084,0,2.24811977
-2.66504084,0,2.24811977
-0.20065482,4.72096872,-2.48E-05
-0.20063178,-4.72089122,-2.48E-05
0.37564794,-2.22689131,-0.00011684
0.3751481,2.22685544,-0.00011681
6.15230187,-9.84E-06,-7.29E-05
-5.49789791,0.00015523,-1.81E-05
-0.97363682,-0.0001999,-0.00028533
1.67480005,0.00012985,0.00019068
-3.22026392,1.30857643,1.17E-05
4.66674219,-2.13166208,-5.57E-06
4.66671449,2.13162216,-5.57E-06
-3.22045568,-1.30862524,1.17E-05
3.92235334,-2.90E-05,1.34128834
-3.99848979,2.37E-05,2.12920664
-3.99841885,2.37E-05,-2.12920367
3.92221269,-2.89E-05,-1.34122235
-3.87022438,1.33E-06,-4.68428075
1.64731815,-1.03E-05,-2.56968133
1.6476428,-1.02E-05,2.57007169
-3.87020768,1.33E-06,4.68427801
0,2.25081183,0
0,-2.25081183,0
0,-4.81025591,0
0,4.81025591,0
-1.29360105,0,0
1.29360105,0,0
-3.89342755,0,0
3.89342755,0,0
3.86706285,0,-2.58199723
-3.86706285,0,-2.58199723
-3.86706285,0,2.58199723
3.86706285,0,2.58199723
2.57117101,0,-4.8285176
-2.57117101,0,-4.8285176
-2.57117101,0,4.8285176
2.57117101,0,4.8285176
-1.28750706,0,2.58990266
1.28750706,0,2.58990266
1.28750706,0,-2.58990266
-1.28750706,0,-2.58990266
0,4.4664027,0
0,-4.4664027,0
0,-1.90016534,0
0,1.90016534,0
-3.56227192,0,0
3.56227192,0,0
-6.11504483,0,0
6.11504483,0,0
1.30475206,0,-1.31748391
-1.30475206,0,-1.31748391
-1.30475206,0,1.31748391
1.30475206,0,1.31748391
-1.30437074,0,-3.93182783
1.30437074,0,-3.93182783
1.30437074,0,3.93182783
-1.30437074,0,3.93182783
-3.55613558,0,-2.60616536
3.55613558,0,-2.60616536
3.55613558,0,2.60616536
-3.55613558,0,2.60616536
0,-3.86160497,0
0,3.86160497,0
0,1.27475443,0
0,-1.27475443,0
5.17573863,0,0
-5.17573863,0,0
2.56129186,0,0
-2.56129186,0,0
1.27962893,0,2.21667936
-1.27962893,0,2.21667936
-1.27962893,0,-2.21667936
1.27962893,0,-2.21667936
-3.89640036,0,-2.26176736
3.89640036,0,-2.26176736
3.89640036,0,2.26176736
-3.89640036,0,2.26176736
-1.28976813,0,4.78642764
1.28976813,0,4.78642764
1.28976813,0,-4.78642764
-1.28976813,0,-4.78642764
0,-3.00E-08,-2.2375525
0,-3.00E-08,2.2375525
0,1.00E-07,-4.79441209
0,1.00E-07,4.79441209
0,1.28927368,0
0,-1.28927369,0
2.25740007,0,0
-2.25740007,0,0
1.31514884,-3.51608051,0
-1.31514883,3.5160805,0
-1.31514884,-3.51608051,0
1.31514883,3.5160805,0
2.89441548,5.54256494,0
-2.89441548,-5.54256494,0
-2.89441548,5.54256494,0
2.89441548,-5.54256494,0
0,2.60431143,2.22126427
0,-2.60431148,2.22126424
0,2.60431143,-2.22126427
0,-2.60431148,-2.22126424
0,0,4.58466074
0,0,-4.58466074
0,0,-2.00702372
0,0,2.00702372
0,-1.71090742,0
0,1.71090742,0
1.89087523,0,0
-1.89087523,0,0
-4.09016916,1.32119674,0
4.09016916,-1.32119674,0
4.09016916,1.32119674,0
-4.09016916,-1.32119674,0
2.18070526,-3.13832823,0
-2.18070526,3.13832823,0
-2.18070526,-3.13832823,0
2.18070526,3.13832823,0
0,3.95635982,-1.30158672
0,-3.95635982,-1.30158672
0,3.95635982,1.30158672
0,-3.95635982,1.30158672
0,0,-1.30593953
0,0,1.30593953
0,0,3.91381054
0,0,-3.91381054
0,-2.37033962,0
0,2.37033962,0
2.30149434,0,0
-2.30149434,0,0
2.58758998,-2.58091097,0
-2.58758998,2.58091097,0
-2.58758998,-2.58091097,0
2.58758998,2.58091097,0
1.29104044,4.81194898,0
-1.29104044,-4.81194898,0
-1.29104044,4.81194898,0
1.29104044,-4.81194898,0
0,2.26679525,2.64145081
0,-2.26679525,2.64145081
0,2.26679525,-2.64145081
0,-2.26679525,-2.64145081
0,-1.00E-08,1.2855259
0,-1.00E-08,-1.28552595
0,0,3.85731809
0,0,-3.85731805
0,-3.2643426,0
0,3.26434261,0
4.07958326,1.50E-07,0
-4.07958326,2.00E-08,0
1.83775346,1.40596505,0
-1.83775341,-1.40596505,0
-1.83775343,1.40596505,0
1.83775338,-1.40596505,0
-4.16038836,-2.5848822,0
4.16038834,2.58488211,0
4.16038838,-2.58488227,0
-4.16038835,2.58488218,0
0,-2.31831109,2.45527739
0,2.3183111,2.45527739
0,-2.31831108,-2.45527739
0,2.31831109,-2.45527739
0,0,3.97023123
0,0,-3.97023123
0,0,1.34738173
0,0,-1.34738173
0,-4.90349988,0
0,4.90349988,0
-2.2922816,0,0
2.2922816,0,0
-2.23164298,-2.60604215,0
2.23164298,2.60604215,0
2.23164298,-2.60604215,0
-2.23164298,2.60604215,0
0,2.67948388,-1.3500213
0,-2.67948388,-1.3500213
0,2.67948388,1.3500213
0,-2.67948388,1.3500213
0,-2.57190469,3.94395625
0,2.57190469,3.94395625
0,-2.57190469,-3.94395625
0,2.57190469,-3.94395625
0,-2.79E-05,-2.73966411
0,-5.43E-05,2.73966404
0,-2.00E-08,-5.34447067
0,-1.89E-06,5.34447044
0,4.36171354,-2.05E-06
0,-4.36173967,2.96E-06
-1.30225023,7.00E-08,1.90E-07
1.30225023,7.00E-08,1.90E-07
2.16768953,-2.62732755,-2.20E-07
-2.16767818,2.62732579,3.00E-07
-2.16768953,-2.62732755,-2.20E-07
2.16767818,2.62732579,3.00E-07
0,-2.25568346,-4.0295293
0,2.25571135,-4.02954794
0,-2.25569818,4.02953961
0,2.25569649,4.02953689
0,2.15067548,-1.34960989
0,-2.15065123,-1.34964474
0,2.15069444,1.34960717
0,-2.15063127,1.34964704
0,0,1.8410825
0,0,-1.8410825
0,0,-4.4526772
0,0,4.4526772
0,1.88690615,0
0,-1.88690615,0
1.87214375,0,0
-1.87214375,0,0
0,-4.7627704,-3.81712256
0,4.76277039,-3.81712256
0,-4.76277039,3.81712256
0,4.7627704,3.81712256
0,-2.26219624,3.17528399
0,2.26219624,3.175284
0,-2.26219624,-3.175284
0,2.26219624,-3.17528399
0,-4.16695724,-1.29761796
0,4.16695724,-1.29761796
0,-4.16695724,1.29761796
0,4.16695724,1.29761796
0,0,1.30372771
0,0,-1.30372771
0,0,-3.9559044
0,0,3.9559044
0,2.22931227,0
0,-2.22931227,0
-2.24928389,0,0
2.24928389,0,0
0,4.49278668,-1.29712183
0,-4.49278668,-1.29712183
0,4.49278668,1.29712183
0,-4.49278668,1.29712183
0,-2.23451629,-5.28965552
0,2.23451629,-5.28965552
0,-2.23451629,5.28965552
0,2.23451629,5.28965552
0,2.28314936,2.67225919
0,-2.28314936,2.67225919
0,2.28314936,-2.67225919
0,-2.28314936,-2.67225919
0,0,2.61934677
0,0,-2.61934677
0,0,5.26329403
0,0,-5.26329403
0,-4.50501417,0
0,4.50501417,0
-1.27679753,0,0
1.27679753,0,0
0,-4.47304278,2.59320085
0,4.47304278,2.59320085
0,-4.47304278,-2.59320085
0,4.47304278,-2.59320085
0,2.2537106,3.96153961
0,-2.25371059,3.96153961
0,2.2537106,-3.96153961
0,-2.25371059,-3.96153961
0,-2.19753931,-1.29327669
0,2.19753931,-1.29327669
0,-2.19753931,1.29327669
0,2.19753931,1.29327669
0,0,-3.84130542
0,0,3.84130542
0,0,1.26285352
0,0,-1.26285352
-2.56743395,0,0
2.56743395,0,0
-5.20584355,0,0
5.20584355,0,0
-3.90634744,-2.2532524,0
3.90634744,2.2532524,0
3.90634744,-2.2532524,0
-3.90634744,2.2532524,0
1.28723572,2.26611698,0
-1.28723572,-2.26611698,0
-1.28723572,2.26611698,0
1.28723572,-2.26611698,0
0,-2.3169045,2.39279549
0,2.3169045,2.39279549
0,-2.3169045,-2.39279549
0,2.3169045,-2.39279549
0,0,-3.8411752
0,0,3.8411752
0,0,1.26282462
0,0,-1.26282462
2.5666325,0,0
-2.5666325,0,0
-5.20547882,0,0
5.20547882,0,0
-1.28717475,-2.26670062,0
1.28717475,2.26670062,0
1.28717475,-2.26670062,0
-1.28717475,2.26670062,0
3.90632623,-2.25314436,0
-3.90632623,2.25314436,0
-3.90632623,-2.25314436,0
3.90632623,2.25314436,0
0,2.31699101,-2.39244958
0,-2.31699101,-2.39244958
0,2.31699101,2.39244958
0,-2.31699101,2.39244958
0,0,2.46028926
0,0,-2.46028926
0,0,5.04373065
0,0,-5.04373065
1.27370586,0,0
-1.27370586,0,0
-3.85689957,0,0
3.85689957,0,0
-1.30931796,-4.14804958,0
1.30931796,4.14804958,0
1.30931796,-4.14804958,0
-1.30931796,4.14804958,0
0,-2.3035487,-3.88459713
0,2.3035487,-3.88459713
0,-2.3035487,3.88459713
0,2.3035487,3.88459713
0,-2.28186232,-1.28738522
0,2.28186232,-1.28738522
0,-2.28186232,1.28738522
0,2.28186232,1.28738522
0,0,-5.20545744
0,0,5.20545744
0,0,2.56631091
0,0,-2.56631091
-3.84128014,0,0
3.84128014,0,0
-1.26278086,0,0
1.26278086,0,0
-2.39264099,-2.3169621,0
2.39264099,2.3169621,0
2.39264099,-2.3169621,0
-2.39264099,2.3169621,0
0,-2.26697235,-1.2871477
0,2.26697235,-1.2871477
0,-2.26697235,1.2871477
0,2.26697235,1.2871477
0,-2.25279364,-3.90594171
0,2.25279364,-3.90594171
0,-2.25279364,3.90594171
0,2.25279364,3.90594171
0,0,3.93828131
0,0,-3.93828131
0,0,-1.33100948
0,0,1.33100948
-4.81999158,0,0
4.81999158,0,0
2.26269682,0,0
-2.26269682,0,0
-2.24126056,2.59160072,0
2.24126056,-2.59160072,0
2.24126056,2.59160072,0
-2.24126056,-2.59160072,0
0,-2.88595795,-1.31366934
0,2.88595795,-1.31366934
0,-2.88595795,1.31366934
0,2.88595795,1.31366934
0,2.56880231,-3.88291422
0,-2.56880231,-3.88291422
0,2.56880231,3.88291422
0,-2.56880231,3.88291422
0,0,3.89333824
0,0,-3.89333824
0,0,1.28290701
0,0,-1.28290701
-4.84982,0,0
4.84982,0,0
2.28644294,0,0
-2.28644294,0,0
1.27642006,2.4252738,0
-1.27642006,-2.4252738,0
-1.27642006,2.4252738,0
1.27642006,-2.4252738,0
0,2.25812746,-2.54337488
0,-2.25812746,-2.54337488
0,2.25812746,2.54337488
0,-2.25812746,2.54337488
0,-4.50108514,1.28379602
0,4.50108514,1.28379602
0,-4.50108514,-1.28379602
0,4.50108514,-1.28379602
0,0,1.30673535
0,0,-1.30673535
0,0,-3.89529541
0,0,3.89529541
4.8069551,0,0
-4.8069551,0,0
-2.24682461,0,0
2.24682461,0,0
0,-1.30808159,6.1727668
0,1.30808159,6.1727668
0,-1.30808159,-6.1727668
0,1.30808159,-6.1727668
0,2.57123853,-3.8906423
0,-2.57123853,-3.8906423
0,2.57123853,3.8906423
0,-2.57123853,3.8906423
0,-2.55946449,-1.29896647
0,2.55946449,-1.29896647
0,-2.55946449,1.29896647
0,2.55946449,1.29896647
0,0,-3.89353182
0,0,3.89353182
0,0,1.29383792
0,0,-1.29383792
2.25036344,0,0
-2.25036344,0,0
-4.80986566,0,0
4.80986566,0,0
0,-2.58202921,3.86668677
0,2.58202921,3.86668677
0,-2.58202921,-3.86668677
0,2.58202921,-3.86668677
0,4.82877837,-2.5707853
0,-4.82877837,-2.5707853
0,4.82877837,2.5707853
0,-4.82877837,2.5707853
0,2.59001404,1.28731065
0,-2.59001404,1.28731065
0,2.59001404,-1.28731065
0,-2.59001404,-1.28731065
0,0,2.28187515
0,0,-2.28187515
0,-5.83499042,0
0,5.83499042,0
0,-1.31018259,0
0,1.31018259,0
4.857105,0,0
-4.857105,0,0
2.6348057,1.33364149,0
-2.6348057,-1.33364149,0
-2.6348057,1.33364149,0
2.6348057,-1.33364149,0
1.3149906,-3.59262314,0
-1.3149906,3.59262314,0
-1.3149906,-3.59262314,0
1.3149906,3.59262314,0
0,2.63409068,2.2103321
0,-2.63409068,2.2103321
0,2.63409068,-2.2103321
0,-2.63409068,-2.2103321
0,0,2.2657559
0,0,-2.2657559
0,3.96348659,0
0,-3.96348659,0
0,1.33063073,0
0,-1.33063073,0
2.25593526,0,0
-2.25593526,0,0
2.24844079,-2.61954426,0
-2.24844079,2.61954426,0
-2.24844079,-2.61954426,0
2.24844079,2.61954426,0
0,2.67408675,2.27966278
0,-2.67408675,2.27966278
0,2.67408675,-2.27966278
0,-2.67408675,-2.27966278
0,-1.30994872,4.53065241
0,1.30994872,4.53065241
0,-1.30994872,-4.53065241
0,1.30994872,-4.53065241
0,0,6.14923792
0,0,-6.14923792
0,-6.1900713,0
0,6.1900713,0
0,-3.60839659,0
0,3.60839659,0
1.86213283,0,0
-1.86213283,0,0
0,-1.3134214,1.32483039
0,1.3134214,1.32483039
0,-1.3134214,-1.32483039
0,1.3134214,-1.32483039
0,1.36171272,-3.96204275
0,-1.36171272,-3.96204275
0,1.36171272,3.96204275
0,-1.36171272,3.96204275
0,-3.57416859,-2.6198803
0,3.57416859,-2.6198803
0,-3.57416859,2.6198803
0,3.57416859,2.6198803
0,0,-2.22942696
0,0,2.22942696
0,-1.30361201,0
0,1.30361201,0
0,3.95499757,0
0,-3.95499757,0
2.24921415,0,0
-2.24921415,0,0
0,-5.28945917,2.23431027
0,5.28945917,2.23431027
0,-5.28945917,-2.23431027
0,5.28945917,-2.23431027
0,-1.2970945,-4.49328949
0,1.2970945,-4.49328949
0,-1.2970945,4.49328949
0,1.2970945,4.49328949
0,-2.67200298,-2.28352909
0,2.67200298,-2.28352909
0,-2.67200298,2.28352909
0,2.67200298,2.28352909
0,0,2.22926206
0,0,-2.22926206
0,3.95569727,0
0,-3.95569727,0
0,1.30380317,0
0,-1.30380317,0
2.24933144,0,0
-2.24933144,0,0
0,-1.29703226,-4.49292848
0,1.29703226,-4.49292848
0,-1.29703226,4.49292848
0,1.29703226,4.49292848
0,-5.28951454,2.23453526
0,5.28951454,2.23453526
0,-5.28951454,-2.23453526
0,5.28951454,-2.23453526
0,2.67197568,2.28313352
0,-2.67197568,2.28313352
0,2.67197568,-2.28313352
0,-2.67197568,-2.28313352
0,3.00E-08,3.96515414
0,3.00E-08,-3.96515414
0,-3.22046145,0
0,3.2204618,0
4.17107933,1.80E-07,0
-4.17107932,1.40E-07,0
-6.75778361,1.00E-08,0
6.75778361,0,0
4.39345364,2.55282538,0
-4.39345375,-2.55282556,0
-4.39345364,2.55282539,0
4.39345376,-2.55282559,0
1.99042427,1.44967387,0
-1.99042161,-1.44967064,0
-1.99042432,1.44967392,0
1.99042147,-1.4496705,0
6.00E-08,1.30090548,-1.73288313
3.00E-08,-1.30090899,-1.73288493
6.00E-08,1.30090547,1.73288313
3.00E-08,-1.30090897,1.73288493
0,1.00E-07,3.14634069
0,1.00E-07,-3.14634069
-4.00E-08,4.09022765,0
4.00E-08,-4.09022741,0
3.92321334,-4.70E-07,0
-3.92321334,-3.50E-07,0
-1.3186121,1.50E-07,0
1.3186121,1.80E-07,0
2.1949012,2.53637568,0
-2.19490141,-2.53637522,0
-2.19490126,2.53637562,0
2.19490147,-2.53637515,0
-4.79796272,-2.44091947,0
4.79796239,2.44091881,0
4.79796279,-2.44091957,0
-4.79796246,2.4409189,0
2.00E-08,-1.86337114,-1.3463032
-2.00E-08,1.86337137,-1.34630326
2.00E-08,-1.86337113,1.3463032
-2.00E-08,1.86337137,1.34630325
0,0,4.63179091
0,0,-4.63179091
0,2.28118467,0
0,-2.28118467,0
3.84948852,0,0
-3.84948852,0,0
1.26963461,0,0
-1.26963461,0,0
-1.34036328,4.50370239,0
1.34036328,-4.50370239,0
1.34036328,4.50370239,0
-1.34036328,-4.50370239,0
0,1.29475148,2.37928985
0,-1.29475148,2.37928985
0,1.29475148,-2.37928985
0,-1.29475148,-2.37928985
0,-3.89062696,2.15627982
0,3.89062696,2.15627982
0,-3.89062696,-2.15627982
0,3.89062696,-2.15627982
0,0,2.30145838
0,0,-2.30145838
0,2.37021705,0
0,-2.37021705,0
-3.91334593,0,0
3.91334593,0,0
1.3058193,0,0
-1.3058193,0,0
-2.64122756,2.26688996,0
2.64122756,-2.26688996,0
2.64122756,2.26688996,0
-2.64122756,-2.26688996,0
0,-4.81195095,1.29087931
0,4.81195094,1.29087931
0,-4.81195095,-1.29087931
0,4.81195095,-1.29087931
0,2.58087277,-2.58755948
0,-2.58087277,-2.58755948
0,2.58087277,2.58755948
0,-2.58087277,2.58755948
0,0,-3.06136167
0,0,3.06136167
0,4.1684681,0
0,-4.1684681,0
-1.28472681,0,0
1.28472681,0,0
-3.85289286,0,0
3.85289286,0,0
-2.2266981,-2.46371859,0
2.2266981,2.46371859,0
2.2266981,-2.46371859,0
-2.2266981,2.46371859,0
0,-1.95613097,-1.35345164
0,1.95613097,-1.35345164
0,-1.95613097,1.35345164
0,1.95613097,1.35345164
0,2.44803343,-3.92220058
0,-2.44803343,-3.92220058
0,2.44803343,3.92220058
0,-2.44803343,3.92220058
0,0,-4.50043462
0,0,4.50043462
0,2.67908379,0
0,-2.67908379,0
-3.8635181,0,0
3.8635181,0,0
1.27662867,0,0
-1.27662867,0,0
0,2.57967854,-4.461279
0,-2.57967854,-4.461279
0,2.57967854,4.461279
0,-2.57967854,4.461279
0,-3.94321465,-2.26563569
0,3.94321465,-2.26563569
0,-3.94321465,2.26563569
0,3.94321465,2.26563569
0,1.28850624,-2.17296682
0,-1.28850624,-2.17296682
0,1.28850624,2.17296682
0,-1.28850624,2.17296682
0,0,-4.42923649
0,0,4.4292365
0,2.58796182,0
0,-2.58796182,0
-3.86525758,0,0
3.86525758,0,0
-1.27794934,0,0
1.27794934,0,0
0,-1.28336885,-2.19097176
0,1.28336885,-2.19097176
0,-1.28336885,2.19097176
0,1.28336885,2.19097176
0,3.86601681,2.25687426
0,-3.86601681,2.25687426
0,3.86601681,-2.25687426
0,-3.86601681,-2.25687426
0,-6.2545441,-1.29902622
0,6.2545441,-1.29902622
0,-6.2545441,1.29902622
0,6.2545441,1.29902622
0,-1.31562378,0
0,1.31562378,0
0,3.92690653,0
0,-3.92690653,0
-4.91679151,0,0
4.91679151,0,0
2.29669929,0,0
-2.29669929,0,0
-2.26027079,-2.63719955,0
2.26027079,2.63719955,0
2.26027079,-2.63719955,0
-2.26027079,2.63719955,0
-4.84926939,-2.56229676,0
4.84926939,2.56229676,0
4.84926939,-2.56229676,0
-4.84926939,2.56229676,0
0,-1.31630904,2.57497248
0,1.31630904,2.57497248
0,-1.31630904,-2.57497248
0,1.31630904,-2.57497248
0,-1.28304053,0
0,1.28304053,0
0,3.88064598,0
0,-3.88064598,0
2.21567879,0,0
-2.21567879,0,0
4.7947501,0,0
-4.7947501,0,0
3.50644702,-2.24459262,0
-3.50644702,2.24459262,0
-3.50644702,-2.24459262,0
3.50644702,2.24459262,0
0,-1.29285718,2.75821369
0,1.29285718,2.75821369
0,-1.29285718,-2.75821369
0,1.29285718,-2.75821369
0,3.8730002,2.57019807
0,-3.8730002,2.57019807
0,3.8730002,-2.57019807
0,-3.8730002,-2.57019807
0,-5.05674807,-1.00E-08
0,5.05674806,-2.00E-08
0,2.44700927,-2.40E-07
0,-2.44700928,-2.00E-07
-1.27498722,-1.00E-08,1.00E-06
1.27498722,-1.00E-08,1.00E-06
3.87829493,-1.00E-08,-9.00E-08
-3.87829493,-1.00E-08,-9.00E-08
-2.61356614,2.27711459,-4.00E-08
2.61356614,-2.27711461,-5.00E-08
2.61356614,2.27711459,-4.00E-08
-2.61356614,-2.27711461,-5.00E-08
0,-1.28312971,2.29698945
0,1.28312969,2.29698941
0,-1.28312968,-2.29698992
0,1.28312975,-2.29699
0,3.88094961,2.30045721
0,-3.88094963,2.30045723
0,3.88094969,-2.3004573
0,-3.88094962,-2.30045724
0,-2.51837483,0
0,2.51837483,0
0,5.08025002,0
0,-5.08025002,0
3.87060489,0,0
-3.87060489,0,0
-1.27314084,0,0
1.27314084,0,0
-2.59818168,-2.28250559,-1.00E-08
2.59818168,2.28250559,-1.00E-08
2.59818167,-2.28250559,1.00E-08
-2.59818168,2.28250559,1.00E-08
0,1.29408085,-4.77922947
0,-1.29408085,-4.77922947
0,1.29408085,4.77922947
0,-1.29408085,4.77922947
-1.00E-08,-1.27755542,-2.21428999
1.00E-08,1.27755542,-2.21428999
2.00E-08,-1.27755542,2.21428999
-1.00E-08,1.27755542,2.21428999
0,3.93601297,0
0,-3.93601297,0
0,-1.32339252,0
0,1.32339252,0
2.23344789,0,0
-2.23344789,0,0
4.79205806,0,0
-4.79205806,0,0
0,2.65396128,2.22680168
0,-2.65396128,2.22680168
0,2.65396128,-2.22680168
0,-2.65396128,-2.22680168
0,-3.88398276,4.49036768
0,3.88398276,4.49036768
0,-3.88398276,-4.49036768
0,3.88398276,-4.49036768
0,-1.28985698,4.434038
0,1.28985698,4.434038
0,-1.28985698,-4.434038
0,1.28985698,-4.434038
0,3.893507,0
0,-3.893507,0
0,-1.29371922,0
0,1.29371922,0
-2.25060811,0,0
2.25060811,0,0
4.81010001,0,0
-4.81010001,0,0
0,-3.86679325,-2.58203844
0,3.86679325,-2.58203844
0,-3.86679325,2.58203844
0,3.86679325,2.58203844
0,-2.57099061,4.82868386
0,2.57099061,4.82868386
0,-2.57099061,-4.82868386
0,2.57099061,-4.82868386
0,-1.28737463,2.58995244
0,1.28737463,2.58995244
0,-1.28737463,-2.58995244
0,1.28737463,-2.58995244
0,-3.890034,0
0,3.890034,0
0,-1.29348126,0
0,1.29348126,0
-2.25809736,0,0
2.25809736,0,0
-4.81750558,0,0
4.81750558,0,0
0,-5.11781255,2.29335311
0,5.11781255,2.29335311
0,-5.11781255,-2.29335311
0,5.11781255,-2.29335311
0,-2.54286799,2.24640109
0,2.54286799,2.24640109
0,-2.54286799,-2.24640109
0,2.54286799,-2.24640109
0,1.28941063,-4.49600953
0,-1.28941063,-4.49600953
0,1.28941063,4.49600953
0,-1.28941063,4.49600953
0,0,-4.83461801
0,0,4.83461801
0,0,-2.27227149
0,0,2.27227149
0,-4.6662391,0
0,4.6662391,0
-1.30874531,0,0
1.30874531,0,0
2.24688863,2.43880048,0
-2.24688863,-2.43880048,0
-2.24688863,2.43880048,0
2.24688863,-2.43880048,0
2.56281075,0,-2.27847786
-2.56281075,0,-2.27847786
-2.56281075,0,2.27847786
2.56281075,0,2.27847786
0,-2.43279756,1.34510964
0,2.43279756,1.34510964
0,-2.43279756,-1.34510964
0,2.43279756,-1.34510964
0,0,3.93613128
0,0,-3.93613128
0,0,1.28978193
0,0,-1.28978193
0,-2.38419012,0
0,2.38419012,0
-2.36452048,0,0
2.36452048,0,0
2.57860739,2.60964324,0
-2.57860739,-2.60964324,0
-2.57860739,2.60964324,0
2.57860739,-2.60964324,0
-2.25946843,0,-2.65202213
2.25946843,0,-2.65202213
2.25946843,0,2.65202213
-2.25946843,0,2.65202213
0,2.2549866,-2.61324407
0,-2.2549866,-2.61324407
0,2.2549866,2.61324407
0,-2.2549866,2.61324407
8.00E-08,-1.00E-08,-3.20179536
4.00E-08,-1.00E-08,3.20179538
6.00E-08,0,5.77573899
2.00E-08,0,-5.77573898
1.00E-08,-4.03996915,1.00E-08
2.00E-08,4.03996911,1.00E-08
1.29432273,-4.00E-08,-2.30E-07
